color	position	swapped_node
A	1874	3892
A	1875	7786
A	1876	15574
A	1877	31150
A	1878	31151
A	1879	3894
A	1880	7790
A	1881	15582
A	1882	31166
A	1883	31167
A	1884	1948
A	1885	3899
A	1886	15593
A	1887	31184
A	1888	31185
A	1889	31188
A	1890	31189
A	1891	31190
A	1892	31191
A	1893	1950
A	1894	3903
A	1895	15609
A	1896	31216
A	1897	31217
A	1898	31220
A	1899	31221
A	1900	31222
A	1901	31223
A	1902	1952
A	1903	3907
A	1904	15625
A	1905	31248
A	1906	31249
A	1907	31252
A	1908	31253
A	1909	31254
A	1910	31255
A	1911	1954
A	1912	3911
A	1913	15641
A	1914	31280
A	1915	31281
A	1916	31284
A	1917	31285
A	1918	31286
A	1919	31287
A	1920	1956
A	1921	3915
A	1922	15657
A	1923	31312
A	1924	31313
A	1925	31316
A	1926	31317
A	1927	31318
A	1928	31319
A	1929	1958
A	1930	3919
A	1931	15673
A	1932	31344
A	1933	31345
A	1934	31348
A	1935	31349
A	1936	31350
A	1937	31351
A	1938	3920
A	1939	7842
A	1940	15686
A	1941	31374
A	1942	31375
A	1943	3922
A	1944	7846
A	1945	15694
A	1946	15695
A	1947	3924
A	1948	7850
A	1949	15702
A	1950	31406
A	1951	31407
A	1952	3926
A	1953	7854
A	1954	15710
A	1955	31422
A	1956	31423
A	1957	1965
A	1958	3929
A	1959	15713
A	1960	31424
A	1961	31425
A	1962	31428
A	1963	31429
A	1964	31430
A	1965	31431
A	1966	1967
A	1967	3933
A	1968	15729
A	1969	31456
A	1970	31457
A	1971	31460
A	1972	31461
A	1973	31462
A	1974	31463
A	1975	1968
A	1976	3939
A	1977	15753
A	1978	31504
A	1979	31505
A	1980	31508
A	1981	31509
A	1982	31510
A	1983	31511
A	1984	1970
A	1985	3943
A	1986	15769
A	1987	31536
A	1988	31537
A	1989	31540
A	1990	31541
A	1991	31542
A	1992	31543
A	1993	1972
A	1994	3947
A	1995	15785
A	1996	31568
A	1997	31569
A	1998	31572
A	1999	31573
A	2000	31574
A	2001	31575
A	2002	1974
A	2003	3951
A	2004	15801
A	2005	31600
A	2006	31601
A	2007	31604
A	2008	31605
A	2009	31606
A	2010	31607
A	2011	3952
A	2012	7906
A	2013	15814
A	2014	31630
A	2015	31631
A	2016	3954
A	2017	7910
A	2018	15822
A	2019	15823
A	2020	3956
A	2021	7914
A	2022	15830
A	2023	31662
A	2024	31663
A	2025	3958
A	2026	7918
A	2027	15838
A	2028	31678
A	2029	31679
A	2030	1980
A	2031	3963
A	2032	15849
A	2033	31696
A	2034	31697
A	2035	31700
A	2036	31701
A	2037	31702
A	2038	31703
A	2039	1982
A	2040	3967
A	2041	15865
A	2042	31728
A	2043	31729
A	2044	31732
A	2045	31733
A	2046	31734
A	2047	31735
A	2048	1984
A	2049	3971
A	2050	15881
A	2051	31760
A	2052	31761
A	2053	31764
A	2054	31765
A	2055	31766
A	2056	31767
A	2057	1986
A	2058	3975
A	2059	15897
A	2060	31792
A	2061	31793
A	2062	31796
A	2063	31797
A	2064	31798
A	2065	31799
A	2066	1988
A	2067	3979
A	2068	15913
A	2069	31824
A	2070	31825
A	2071	31828
A	2072	31829
A	2073	31830
A	2074	31831
A	2075	1990
A	2076	3983
A	2077	15929
A	2078	31856
A	2079	31857
A	2080	31860
A	2081	31861
A	2082	31862
A	2083	31863
A	2084	3984
A	2085	7970
A	2086	15942
A	2087	31886
A	2088	31887
A	2089	3986
A	2090	7974
A	2091	15950
A	2092	15951
A	2093	3988
A	2094	7978
A	2095	15958
A	2096	31918
A	2097	31919
A	2098	3990
A	2099	7982
A	2100	15966
A	2101	31934
A	2102	31935
A	2103	1997
A	2104	3993
A	2105	15969
A	2106	31936
A	2107	31937
A	2108	31940
A	2109	31941
A	2110	31942
A	2111	31943
A	2112	1999
A	2113	3997
A	2114	15985
A	2115	31968
A	2116	31969
A	2117	31972
A	2118	31973
A	2119	31974
A	2120	31975
A	2121	2000
A	2122	4003
A	2123	16009
A	2124	32016
A	2125	32017
A	2126	32020
A	2127	32021
A	2128	32022
A	2129	32023
A	2130	2002
A	2131	4007
A	2132	16025
A	2133	32048
A	2134	32049
A	2135	32052
A	2136	32053
A	2137	32054
A	2138	32055
A	2139	2004
A	2140	4011
A	2141	16041
A	2142	32080
A	2143	32081
A	2144	32084
A	2145	32085
A	2146	32086
A	2147	32087
A	2148	2006
A	2149	4015
A	2150	16057
A	2151	32112
A	2152	32113
A	2153	32116
A	2154	32117
A	2155	32118
A	2156	32119
A	2157	4016
A	2158	8034
A	2159	16070
A	2160	32142
A	2161	32143
A	2162	4018
A	2163	8038
A	2164	16078
A	2165	16079
A	2166	4020
A	2167	8042
A	2168	16086
A	2169	32174
A	2170	32175
A	2171	4022
A	2172	8046
A	2173	16094
A	2174	32190
A	2175	32191
A	2176	2012
A	2177	4027
A	2178	16105
A	2179	32208
A	2180	32209
A	2181	32212
A	2182	32213
A	2183	32214
A	2184	32215
A	2185	2014
A	2186	4031
A	2187	16121
A	2188	32240
A	2189	32241
A	2190	32244
A	2191	32245
A	2192	32246
A	2193	32247
A	2194	2016
A	2195	4035
A	2196	16137
A	2197	32272
A	2198	32273
A	2199	32276
A	2200	32277
A	2201	32278
A	2202	32279
A	2203	2018
A	2204	4039
A	2205	16153
A	2206	32304
A	2207	32305
A	2208	32308
A	2209	32309
A	2210	32310
A	2211	32311
A	2212	2020
A	2213	4043
A	2214	16169
A	2215	32336
A	2216	32337
A	2217	32340
A	2218	32341
A	2219	32342
A	2220	32343
A	2221	2022
A	2222	4047
A	2223	16185
A	2224	32368
A	2225	32369
A	2226	32372
A	2227	32373
A	2228	32374
A	2229	32375
A	2230	4048
A	2231	8098
A	2232	16198
A	2233	32398
A	2234	32399
A	2235	4050
A	2236	8102
A	2237	16206
A	2238	16207
A	2239	4052
A	2240	8106
A	2241	16214
A	2242	32430
A	2243	32431
A	2244	4054
A	2245	8110
A	2246	16222
A	2247	32446
A	2248	32447
A	2249	2029
A	2250	4057
A	2251	16225
A	2252	32448
A	2253	32449
A	2254	32452
A	2255	32453
A	2256	32454
A	2257	32455
A	2258	2031
A	2259	4061
A	2260	16241
A	2261	32480
A	2262	32481
A	2263	32484
A	2264	32485
A	2265	32486
A	2266	32487
A	2267	2032
A	2268	4067
A	2269	16265
A	2270	32528
A	2271	32529
A	2272	32532
A	2273	32533
A	2274	32534
A	2275	32535
A	2276	2034
A	2277	4071
A	2278	16281
A	2279	32560
A	2280	32561
A	2281	32564
A	2282	32565
A	2283	32566
A	2284	32567
A	2285	2036
A	2286	4075
A	2287	16297
A	2288	32592
A	2289	32593
A	2290	32596
A	2291	32597
A	2292	32598
A	2293	32599
A	2294	2038
A	2295	4079
A	2296	16313
A	2297	32624
A	2298	32625
A	2299	32628
A	2300	32629
A	2301	32630
A	2302	32631
A	2303	4080
A	2304	8162
A	2305	16326
A	2306	32654
A	2307	32655
A	2308	4082
A	2309	8166
A	2310	16334
A	2311	16335
A	2312	4084
A	2313	8170
A	2314	16342
A	2315	32686
A	2316	32687
A	2317	4086
A	2318	8174
A	2319	16350
A	2320	32702
A	2321	32703
A	2322	2045
A	2323	4089
A	2324	16353
A	2325	32704
A	2326	32705
A	2327	32708
A	2328	32709
A	2329	32710
A	2330	32711
A	2331	2047
A	2332	4093
A	2333	16369
A	2334	32736
A	2335	32737
A	2336	32740
A	2337	32741
A	2338	32742
A	2339	32743
B	0	3
B	1	2048
B	2	4098
B	3	8198
B	4	16398
B	5	16399
B	6	2050
B	7	4102
B	8	8206
B	9	8207
B	10	2052
B	11	4106
B	12	8214
B	13	16430
B	14	16431
B	15	2054
B	16	4110
B	17	8222
B	18	16446
B	19	16447
B	20	1029
B	21	2057
B	22	8225
B	23	16448
B	24	16449
B	25	16452
B	26	16453
B	27	16454
B	28	16455
B	29	1031
B	30	2061
B	31	8241
B	32	16480
B	33	16481
B	34	16484
B	35	16485
B	36	16486
B	37	16487
B	38	2064
B	39	4130
B	40	8262
B	41	16526
B	42	16527
B	43	2066
B	44	4134
B	45	8270
B	46	8271
B	47	2068
B	48	4138
B	49	8278
B	50	16558
B	51	16559
B	52	2070
B	53	4142
B	54	8286
B	55	16574
B	56	16575
B	57	1037
B	58	2073
B	59	8289
B	60	16576
B	61	16577
B	62	16580
B	63	16581
B	64	16582
B	65	16583
B	66	1039
B	67	2077
B	68	8305
B	69	16608
B	70	16609
B	71	16612
B	72	16613
B	73	16614
B	74	16615
B	75	2080
B	76	4162
B	77	8326
B	78	16654
B	79	16655
B	80	2082
B	81	4166
B	82	8334
B	83	8335
B	84	2084
B	85	4170
B	86	8342
B	87	16686
B	88	16687
B	89	2086
B	90	4174
B	91	8350
B	92	16702
B	93	16703
B	94	1045
B	95	2089
B	96	8353
B	97	16704
B	98	16705
B	99	16708
B	100	16709
B	101	16710
B	102	16711
B	103	1047
B	104	2093
B	105	8369
B	106	16736
B	107	16737
B	108	16740
B	109	16741
B	110	16742
B	111	16743
B	112	525
B	113	4192
B	114	8386
B	115	8387
B	116	4195
B	117	16776
B	118	16777
B	119	16778
B	120	16779
B	121	4196
B	122	8394
B	123	8395
B	124	8396
B	125	8397
B	126	16796
B	127	16797
B	128	16798
B	129	16799
B	130	527
B	131	4208
B	132	8418
B	133	8419
B	134	4211
B	135	16840
B	136	16841
B	137	16842
B	138	16843
B	139	4213
B	140	8424
B	141	16850
B	142	16851
B	143	8428
B	144	8429
B	145	8431
B	146	16860
B	147	16861
B	148	2112
B	149	4226
B	150	8454
B	151	16910
B	152	16911
B	153	2114
B	154	4230
B	155	8462
B	156	8463
B	157	2116
B	158	4234
B	159	8470
B	160	16942
B	161	16943
B	162	2118
B	163	4238
B	164	8478
B	165	16958
B	166	16959
B	167	1061
B	168	2121
B	169	8481
B	170	16960
B	171	16961
B	172	16964
B	173	16965
B	174	16966
B	175	16967
B	176	1063
B	177	2125
B	178	8497
B	179	16992
B	180	16993
B	181	16996
B	182	16997
B	183	16998
B	184	16999
B	185	1064
B	186	2131
B	187	8521
B	188	17040
B	189	17041
B	190	17044
B	191	17045
B	192	17046
B	193	17047
B	194	1066
B	195	2135
B	196	8537
B	197	17072
B	198	17073
B	199	17076
B	200	17077
B	201	17078
B	202	17079
B	203	1068
B	204	2139
B	205	8553
B	206	17104
B	207	17105
B	208	17108
B	209	17109
B	210	17110
B	211	17111
B	212	1070
B	213	2143
B	214	8569
B	215	17136
B	216	17137
B	217	17140
B	218	17141
B	219	17142
B	220	17143
B	221	2144
B	222	4290
B	223	8582
B	224	17166
B	225	17167
B	226	2146
B	227	4294
B	228	8590
B	229	8591
B	230	2148
B	231	4298
B	232	8598
B	233	17198
B	234	17199
B	235	2150
B	236	4302
B	237	8606
B	238	17214
B	239	17215
B	240	1077
B	241	2153
B	242	8609
B	243	17216
B	244	17217
B	245	17220
B	246	17221
B	247	17222
B	248	17223
B	249	1079
B	250	2157
B	251	8625
B	252	17248
B	253	17249
B	254	17252
B	255	17253
B	256	17254
B	257	17255
B	258	541
B	259	4320
B	260	8642
B	261	8643
B	262	4323
B	263	17288
B	264	17289
B	265	17290
B	266	17291
B	267	4324
B	268	8650
B	269	8651
B	270	8652
B	271	8653
B	272	17308
B	273	17309
B	274	17310
B	275	17311
B	276	543
B	277	4336
B	278	8674
B	279	8675
B	280	4339
B	281	17352
B	282	17353
B	283	17354
B	284	17355
B	285	4341
B	286	8680
B	287	17362
B	288	17363
B	289	8684
B	290	8685
B	291	8687
B	292	17372
B	293	17373
B	294	1089
B	295	2177
B	296	8705
B	297	17408
B	298	17409
B	299	17412
B	300	17413
B	301	17414
B	302	17415
B	303	1091
B	304	2181
B	305	8721
B	306	17440
B	307	17441
B	308	17444
B	309	17445
B	310	17446
B	311	17447
B	312	2184
B	313	4370
B	314	8742
B	315	17486
B	316	17487
B	317	2186
B	318	4374
B	319	8750
B	320	8751
B	321	2188
B	322	4378
B	323	8758
B	324	17518
B	325	17519
B	326	2190
B	327	4382
B	328	8766
B	329	17534
B	330	17535
B	331	1096
B	332	2195
B	333	8777
B	334	17552
B	335	17553
B	336	17556
B	337	17557
B	338	17558
B	339	17559
B	340	1098
B	341	2199
B	342	8793
B	343	17584
B	344	17585
B	345	17588
B	346	17589
B	347	17590
B	348	17591
B	349	1100
B	350	2203
B	351	8809
B	352	17616
B	353	17617
B	354	17620
B	355	17621
B	356	17622
B	357	17623
B	358	1102
B	359	2207
B	360	8825
B	361	17648
B	362	17649
B	363	17652
B	364	17653
B	365	17654
B	366	17655
B	367	1104
B	368	2211
B	369	8841
B	370	17680
B	371	17681
B	372	17684
B	373	17685
B	374	17686
B	375	17687
B	376	1106
B	377	2215
B	378	8857
B	379	17712
B	380	17713
B	381	17716
B	382	17717
B	383	17718
B	384	17719
B	385	1108
B	386	2219
B	387	8873
B	388	17744
B	389	17745
B	390	17748
B	391	17749
B	392	17750
B	393	17751
B	394	1110
B	395	2223
B	396	8889
B	397	17776
B	398	17777
B	399	17780
B	400	17781
B	401	17782
B	402	17783
B	403	2224
B	404	4450
B	405	8902
B	406	17806
B	407	17807
B	408	2226
B	409	4454
B	410	8910
B	411	8911
B	412	2228
B	413	4458
B	414	8918
B	415	17838
B	416	17839
B	417	2230
B	418	4462
B	419	8926
B	420	17854
B	421	17855
B	422	1116
B	423	2235
B	424	8937
B	425	17872
B	426	17873
B	427	17876
B	428	17877
B	429	17878
B	430	17879
B	431	1118
B	432	2239
B	433	8953
B	434	17904
B	435	17905
B	436	17908
B	437	17909
B	438	17910
B	439	17911
B	440	1120
B	441	2243
B	442	8969
B	443	17936
B	444	17937
B	445	17940
B	446	17941
B	447	17942
B	448	17943
B	449	1122
B	450	2247
B	451	8985
B	452	17968
B	453	17969
B	454	17972
B	455	17973
B	456	17974
B	457	17975
B	458	1124
B	459	2251
B	460	9001
B	461	18000
B	462	18001
B	463	18004
B	464	18005
B	465	18006
B	466	18007
B	467	1126
B	468	2255
B	469	9017
B	470	18032
B	471	18033
B	472	18036
B	473	18037
B	474	18038
B	475	18039
B	476	2256
B	477	4514
B	478	9030
B	479	18062
B	480	18063
B	481	2258
B	482	4518
B	483	9038
B	484	9039
B	485	2260
B	486	4522
B	487	9046
B	488	18094
B	489	18095
B	490	2262
B	491	4526
B	492	9054
B	493	18110
B	494	18111
B	495	1133
B	496	2265
B	497	9057
B	498	18112
B	499	18113
B	500	18116
B	501	18117
B	502	18118
B	503	18119
B	504	1135
B	505	2269
B	506	9073
B	507	18144
B	508	18145
B	509	18148
B	510	18149
B	511	18150
B	512	18151
B	513	1136
B	514	2275
B	515	9097
B	516	18192
B	517	18193
B	518	18196
B	519	18197
B	520	18198
B	521	18199
B	522	1138
B	523	2279
B	524	9113
B	525	18224
B	526	18225
B	527	18228
B	528	18229
B	529	18230
B	530	18231
B	531	1140
B	532	2283
B	533	9129
B	534	18256
B	535	18257
B	536	18260
B	537	18261
B	538	18262
B	539	18263
B	540	1142
B	541	2287
B	542	9145
B	543	18288
B	544	18289
B	545	18292
B	546	18293
B	547	18294
B	548	18295
B	549	2288
B	550	4578
B	551	9158
B	552	18318
B	553	18319
B	554	2290
B	555	4582
B	556	9166
B	557	9167
B	558	2292
B	559	4586
B	560	9174
B	561	18350
B	562	18351
B	563	2294
B	564	4590
B	565	9182
B	566	18366
B	567	18367
B	568	1148
B	569	2299
B	570	9193
B	571	18384
B	572	18385
B	573	18388
B	574	18389
B	575	18390
B	576	18391
B	577	1150
B	578	2303
B	579	9209
B	580	18416
B	581	18417
B	582	18420
B	583	18421
B	584	18422
B	585	18423
B	586	2304
B	587	4610
B	588	9222
B	589	18446
B	590	18447
B	591	2306
B	592	4614
B	593	9230
B	594	9231
B	595	2308
B	596	4618
B	597	9238
B	598	18478
B	599	18479
B	600	2310
B	601	4622
B	602	9246
B	603	18494
B	604	18495
B	605	1157
B	606	2313
B	607	9249
B	608	18496
B	609	18497
B	610	18500
B	611	18501
B	612	18502
B	613	18503
B	614	1159
B	615	2317
B	616	9265
B	617	18528
B	618	18529
B	619	18532
B	620	18533
B	621	18534
B	622	18535
B	623	2320
B	624	4642
B	625	9286
B	626	18574
B	627	18575
B	628	2322
B	629	4646
B	630	9294
B	631	9295
B	632	2324
B	633	4650
B	634	9302
B	635	18606
B	636	18607
B	637	2326
B	638	4654
B	639	9310
B	640	18622
B	641	18623
B	642	1165
B	643	2329
B	644	9313
B	645	18624
B	646	18625
B	647	18628
B	648	18629
B	649	18630
B	650	18631
B	651	1167
B	652	2333
B	653	9329
B	654	18656
B	655	18657
B	656	18660
B	657	18661
B	658	18662
B	659	18663
B	660	2336
B	661	4674
B	662	9350
B	663	18702
B	664	18703
B	665	2338
B	666	4678
B	667	9358
B	668	9359
B	669	2340
B	670	4682
B	671	9366
B	672	18734
B	673	18735
B	674	2342
B	675	4686
B	676	9374
B	677	18750
B	678	18751
B	679	1173
B	680	2345
B	681	9377
B	682	18752
B	683	18753
B	684	18756
B	685	18757
B	686	18758
B	687	18759
B	688	1175
B	689	2349
B	690	9393
B	691	18784
B	692	18785
B	693	18788
B	694	18789
B	695	18790
B	696	18791
B	697	589
B	698	4704
B	699	9410
B	700	9411
B	701	4707
B	702	18824
B	703	18825
B	704	18826
B	705	18827
B	706	4708
B	707	9418
B	708	9419
B	709	9420
B	710	9421
B	711	18844
B	712	18845
B	713	18846
B	714	18847
B	715	591
B	716	4720
B	717	9442
B	718	9443
B	719	4723
B	720	18888
B	721	18889
B	722	18890
B	723	18891
B	724	4725
B	725	9448
B	726	18898
B	727	18899
B	728	9452
B	729	9453
B	730	9455
B	731	18908
B	732	18909
B	733	2368
B	734	4738
B	735	9478
B	736	18958
B	737	18959
B	738	2370
B	739	4742
B	740	9486
B	741	9487
B	742	2372
B	743	4746
B	744	9494
B	745	18990
B	746	18991
B	747	2374
B	748	4750
B	749	9502
B	750	19006
B	751	19007
B	752	1189
B	753	2377
B	754	9505
B	755	19008
B	756	19009
B	757	19012
B	758	19013
B	759	19014
B	760	19015
B	761	1191
B	762	2381
B	763	9521
B	764	19040
B	765	19041
B	766	19044
B	767	19045
B	768	19046
B	769	19047
B	770	1192
B	771	2387
B	772	9545
B	773	19088
B	774	19089
B	775	19092
B	776	19093
B	777	19094
B	778	19095
B	779	1194
B	780	2391
B	781	9561
B	782	19120
B	783	19121
B	784	19124
B	785	19125
B	786	19126
B	787	19127
B	788	1196
B	789	2395
B	790	9577
B	791	19152
B	792	19153
B	793	19156
B	794	19157
B	795	19158
B	796	19159
B	797	1198
B	798	2399
B	799	9593
B	800	19184
B	801	19185
B	802	19188
B	803	19189
B	804	19190
B	805	19191
B	806	2400
B	807	4802
B	808	9606
B	809	19214
B	810	19215
B	811	2402
B	812	4806
B	813	9614
B	814	9615
B	815	2404
B	816	4810
B	817	9622
B	818	19246
B	819	19247
B	820	2406
B	821	4814
B	822	9630
B	823	19262
B	824	19263
B	825	1205
B	826	2409
B	827	9633
B	828	19264
B	829	19265
B	830	19268
B	831	19269
B	832	19270
B	833	19271
B	834	1207
B	835	2413
B	836	9649
B	837	19296
B	838	19297
B	839	19300
B	840	19301
B	841	19302
B	842	19303
B	843	605
B	844	4832
B	845	9666
B	846	9667
B	847	4835
B	848	19336
B	849	19337
B	850	19338
B	851	19339
B	852	4836
B	853	9674
B	854	9675
B	855	9676
B	856	9677
B	857	19356
B	858	19357
B	859	19358
B	860	19359
B	861	607
B	862	4848
B	863	9698
B	864	9699
B	865	4851
B	866	19400
B	867	19401
B	868	19402
B	869	19403
B	870	4853
B	871	9704
B	872	19410
B	873	19411
B	874	9708
B	875	9709
B	876	9711
B	877	19420
B	878	19421
B	879	2432
B	880	4866
B	881	9734
B	882	19470
B	883	19471
B	884	2434
B	885	4870
B	886	9742
B	887	9743
B	888	2436
B	889	4874
B	890	9750
B	891	19502
B	892	19503
B	893	2438
B	894	4878
B	895	9758
B	896	19518
B	897	19519
B	898	1221
B	899	2441
B	900	9761
B	901	19520
B	902	19521
B	903	19524
B	904	19525
B	905	19526
B	906	19527
B	907	1223
B	908	2445
B	909	9777
B	910	19552
B	911	19553
B	912	19556
B	913	19557
B	914	19558
B	915	19559
B	916	1224
B	917	2451
B	918	9801
B	919	19600
B	920	19601
B	921	19604
B	922	19605
B	923	19606
B	924	19607
B	925	1226
B	926	2455
B	927	9817
B	928	19632
B	929	19633
B	930	19636
B	931	19637
B	932	19638
B	933	19639
B	934	1228
B	935	2459
B	936	9833
B	937	19664
B	938	19665
B	939	19668
B	940	19669
B	941	19670
B	942	19671
B	943	1230
B	944	2463
B	945	9849
B	946	19696
B	947	19697
B	948	19700
B	949	19701
B	950	19702
B	951	19703
B	952	2464
B	953	4930
B	954	9862
B	955	19726
B	956	19727
B	957	2466
B	958	4934
B	959	9870
B	960	9871
B	961	2468
B	962	4938
B	963	9878
B	964	19758
B	965	19759
B	966	2470
B	967	4942
B	968	9886
B	969	19774
B	970	19775
B	971	1237
B	972	2473
B	973	9889
B	974	19776
B	975	19777
B	976	19780
B	977	19781
B	978	19782
B	979	19783
B	980	1239
B	981	2477
B	982	9905
B	983	19808
B	984	19809
B	985	19812
B	986	19813
B	987	19814
B	988	19815
B	989	621
B	990	4960
B	991	9922
B	992	9923
B	993	4963
B	994	19848
B	995	19849
B	996	19850
B	997	19851
B	998	4964
B	999	9930
B	1000	9931
B	1001	9932
B	1002	9933
B	1003	19868
B	1004	19869
B	1005	19870
B	1006	19871
B	1007	623
B	1008	4976
B	1009	9954
B	1010	9955
B	1011	4979
B	1012	19912
B	1013	19913
B	1014	19914
B	1015	19915
B	1016	4981
B	1017	9960
B	1018	19922
B	1019	19923
B	1020	9964
B	1021	9965
B	1022	9967
B	1023	19932
B	1024	19933
B	1025	2496
B	1026	4994
B	1027	9990
B	1028	19982
B	1029	19983
B	1030	2498
B	1031	4998
B	1032	9998
B	1033	9999
B	1034	2500
B	1035	5002
B	1036	10006
B	1037	20014
B	1038	20015
B	1039	2502
B	1040	5006
B	1041	10014
B	1042	20030
B	1043	20031
B	1044	1253
B	1045	2505
B	1046	10017
B	1047	20032
B	1048	20033
B	1049	20036
B	1050	20037
B	1051	20038
B	1052	20039
B	1053	1255
B	1054	2509
B	1055	10033
B	1056	20064
B	1057	20065
B	1058	20068
B	1059	20069
B	1060	20070
B	1061	20071
B	1062	1256
B	1063	2515
B	1064	10057
B	1065	20112
B	1066	20113
B	1067	20116
B	1068	20117
B	1069	20118
B	1070	20119
B	1071	1258
B	1072	2519
B	1073	10073
B	1074	20144
B	1075	20145
B	1076	20148
B	1077	20149
B	1078	20150
B	1079	20151
B	1080	1260
B	1081	2523
B	1082	10089
B	1083	20176
B	1084	20177
B	1085	20180
B	1086	20181
B	1087	20182
B	1088	20183
B	1089	1262
B	1090	2527
B	1091	10105
B	1092	20208
B	1093	20209
B	1094	20212
B	1095	20213
B	1096	20214
B	1097	20215
B	1098	2528
B	1099	5058
B	1100	10118
B	1101	20238
B	1102	20239
B	1103	2530
B	1104	5062
B	1105	10126
B	1106	10127
B	1107	2532
B	1108	5066
B	1109	10134
B	1110	20270
B	1111	20271
B	1112	2534
B	1113	5070
B	1114	10142
B	1115	20286
B	1116	20287
B	1117	1269
B	1118	2537
B	1119	10145
B	1120	20288
B	1121	20289
B	1122	20292
B	1123	20293
B	1124	20294
B	1125	20295
B	1126	1271
B	1127	2541
B	1128	10161
B	1129	20320
B	1130	20321
B	1131	20324
B	1132	20325
B	1133	20326
B	1134	20327
B	1135	1272
B	1136	2547
B	1137	10185
B	1138	20368
B	1139	20369
B	1140	20372
B	1141	20373
B	1142	20374
B	1143	20375
B	1144	1274
B	1145	2551
B	1146	10201
B	1147	20400
B	1148	20401
B	1149	20404
B	1150	20405
B	1151	20406
B	1152	20407
B	1153	1276
B	1154	2555
B	1155	10217
B	1156	20432
B	1157	20433
B	1158	20436
B	1159	20437
B	1160	20438
B	1161	20439
B	1162	1278
B	1163	2559
B	1164	10233
B	1165	20464
B	1166	20465
B	1167	20468
B	1168	20469
B	1169	20470
B	1170	20471
B	1171	2560
B	1172	5122
B	1173	10246
B	1174	20494
B	1175	20495
B	1176	2562
B	1177	5126
B	1178	10254
B	1179	10255
B	1180	2564
B	1181	5130
B	1182	10262
B	1183	20526
B	1184	20527
B	1185	2566
B	1186	5134
B	1187	10270
B	1188	20542
B	1189	20543
B	1190	1285
B	1191	2569
B	1192	10273
B	1193	20544
B	1194	20545
B	1195	20548
B	1196	20549
B	1197	20550
B	1198	20551
B	1199	1287
B	1200	2573
B	1201	10289
B	1202	20576
B	1203	20577
B	1204	20580
B	1205	20581
B	1206	20582
B	1207	20583
B	1208	2576
B	1209	5154
B	1210	10310
B	1211	20622
B	1212	20623
B	1213	2578
B	1214	5158
B	1215	10318
B	1216	10319
B	1217	2580
B	1218	5162
B	1219	10326
B	1220	20654
B	1221	20655
B	1222	2582
B	1223	5166
B	1224	10334
B	1225	20670
B	1226	20671
B	1227	1293
B	1228	2585
B	1229	10337
B	1230	20672
B	1231	20673
B	1232	20676
B	1233	20677
B	1234	20678
B	1235	20679
B	1236	1295
B	1237	2589
B	1238	10353
B	1239	20704
B	1240	20705
B	1241	20708
B	1242	20709
B	1243	20710
B	1244	20711
B	1245	2592
B	1246	5186
B	1247	10374
B	1248	20750
B	1249	20751
B	1250	2594
B	1251	5190
B	1252	10382
B	1253	10383
B	1254	2596
B	1255	5194
B	1256	10390
B	1257	20782
B	1258	20783
B	1259	2598
B	1260	5198
B	1261	10398
B	1262	20798
B	1263	20799
B	1264	1301
B	1265	2601
B	1266	10401
B	1267	20800
B	1268	20801
B	1269	20804
B	1270	20805
B	1271	20806
B	1272	20807
B	1273	1303
B	1274	2605
B	1275	10417
B	1276	20832
B	1277	20833
B	1278	20836
B	1279	20837
B	1280	20838
B	1281	20839
B	1282	653
B	1283	5216
B	1284	10434
B	1285	10435
B	1286	5219
B	1287	20872
B	1288	20873
B	1289	20874
B	1290	20875
B	1291	5220
B	1292	10442
B	1293	10443
B	1294	10444
B	1295	10445
B	1296	20892
B	1297	20893
B	1298	20894
B	1299	20895
B	1300	655
B	1301	5232
B	1302	10466
B	1303	10467
B	1304	5235
B	1305	20936
B	1306	20937
B	1307	20938
B	1308	20939
B	1309	5237
B	1310	10472
B	1311	20946
B	1312	20947
B	1313	10476
B	1314	10477
B	1315	10479
B	1316	20956
B	1317	20957
B	1318	2624
B	1319	5250
B	1320	10502
B	1321	21006
B	1322	21007
B	1323	2626
B	1324	5254
B	1325	10510
B	1326	10511
B	1327	2628
B	1328	5258
B	1329	10518
B	1330	21038
B	1331	21039
B	1332	2630
B	1333	5262
B	1334	10526
B	1335	21054
B	1336	21055
B	1337	1317
B	1338	2633
B	1339	10529
B	1340	21056
B	1341	21057
B	1342	21060
B	1343	21061
B	1344	21062
B	1345	21063
B	1346	1319
B	1347	2637
B	1348	10545
B	1349	21088
B	1350	21089
B	1351	21092
B	1352	21093
B	1353	21094
B	1354	21095
B	1355	1320
B	1356	2643
B	1357	10569
B	1358	21136
B	1359	21137
B	1360	21140
B	1361	21141
B	1362	21142
B	1363	21143
B	1364	1322
B	1365	2647
B	1366	10585
B	1367	21168
B	1368	21169
B	1369	21172
B	1370	21173
B	1371	21174
B	1372	21175
B	1373	1324
B	1374	2651
B	1375	10601
B	1376	21200
B	1377	21201
B	1378	21204
B	1379	21205
B	1380	21206
B	1381	21207
B	1382	1326
B	1383	2655
B	1384	10617
B	1385	21232
B	1386	21233
B	1387	21236
B	1388	21237
